plate,sample,yield,dilution,well,max v [420],kobs,s,vmax correction per [s]
21,w407g,0.529,0.1,g11,6.74e-18,1.16e-14,0.00002,3.65e-07
21,w407g,0.529,0.1,h11,2.30e-17,3.94e-14,0,4.26e-07
21,w407g,0.529,0.1,a12,3.82e-05,6.54e-02,0.075,4.81e-07
21,w407g,0.529,0.1,b12,3.34e-05,5.72e-02,0.01875,3.83e-07
21,w407g,0.529,0.1,c12,1.88e-17,3.22e-14,0.00469,2.90e-07
21,w407g,0.529,0.1,d12,1.85e-18,3.17e-15,0.00117,2.78e-07
21,w407g,0.529,0.1,e12,-6.68e-18,-1.15e-14,0.00029,1.57e-07
21,w407g,0.529,0.1,f12,1.10e-17,1.89e-14,0.00007,4.12e-07
21,w407g,0.529,0.1,g12,5.38e-18,9.21e-15,0.00002,3.65e-07
21,w407g,0.529,0.1,h12,0.00e+00,0.00e+00,0,4.26e-07
22,r240a,1.108,0.01,d1,9.18e-02,7.51e+02,0.00117,2.78e-07
22,r240a,1.108,0.01,e1,2.66e-02,2.18e+02,0.00029,1.57e-07
22,r240a,1.108,0.01,f1,7.19e-03,5.89e+01,0.00007,4.12e-07
22,r240a,1.108,0.01,g1,1.87e-03,1.53e+01,0.00002,3.65e-07
22,r240a,1.108,0.01,h1,1.08e-17,8.84e-14,0,4.26e-07
22,r240a,1.108,0.01,c2,2.87e-01,2.35e+03,0.00469,2.90e-07
22,r240a,1.108,0.01,d2,9.38e-02,7.67e+02,0.00117,2.78e-07
22,r240a,1.108,0.01,e2,2.89e-02,2.36e+02,0.00029,1.57e-07
22,r240a,1.108,0.01,f2,6.88e-03,5.63e+01,0.00007,4.12e-07
22,r240a,1.108,0.01,g2,1.95e-03,1.60e+01,0.00002,3.65e-07
22,r240a,1.108,0.01,h2,-1.09e-17,-8.92e-14,0,4.26e-07
22,r240a,1.108,0.01,c3,2.95e-01,2.41e+03,0.00469,2.90e-07
22,r240a,1.108,0.01,d3,9.70e-02,7.94e+02,0.00117,2.78e-07
22,r240a,1.108,0.01,e3,2.57e-02,2.10e+02,0.00029,1.57e-07
22,r240a,1.108,0.01,f3,6.51e-03,5.33e+01,0.00007,4.12e-07
22,r240a,1.108,0.01,g3,1.92e-03,1.57e+01,0.00002,3.65e-07
22,r240a,1.108,0.01,h3,-1.09e-17,-8.92e-14,0,4.26e-07
22,r76a,0.103,0.1,a4,2.56e-04,2.26e+00,0.075,4.81e-07
22,r76a,0.103,0.1,b4,1.60e-04,1.41e+00,0.01875,3.83e-07
22,r76a,0.103,0.1,c4,8.24e-05,7.26e-01,0.00469,2.90e-07
22,r76a,0.103,0.1,d4,2.97e-05,2.61e-01,0.00117,2.78e-07
22,r76a,0.103,0.1,e4,1.44e-05,1.27e-01,0.00029,1.57e-07
22,r76a,0.103,0.1,f4,5.80e-06,5.11e-02,0.00007,4.12e-07
22,r76a,0.103,0.1,g4,7.11e-18,6.26e-14,0.00002,3.65e-07
22,r76a,0.103,0.1,h4,3.18e-17,2.80e-13,0,4.26e-07
22,r76a,0.103,0.1,a5,2.55e-04,2.24e+00,0.075,4.81e-07
22,r76a,0.103,0.1,b5,1.44e-04,1.27e+00,0.01875,3.83e-07
22,r76a,0.103,0.1,c5,7.09e-05,6.24e-01,0.00469,2.90e-07
22,r76a,0.103,0.1,d5,2.43e-05,2.14e-01,0.00117,2.78e-07
22,r76a,0.103,0.1,e5,1.81e-05,1.59e-01,0.00029,1.57e-07
22,r76a,0.103,0.1,f5,4.70e-06,4.14e-02,0.00007,4.12e-07
22,r76a,0.103,0.1,g5,6.97e-18,6.13e-14,0.00002,3.65e-07
22,r76a,0.103,0.1,h5,1.65e-17,1.45e-13,0,4.26e-07
22,r76a,0.103,0.1,a6,2.61e-04,2.29e+00,0.075,4.81e-07
22,r76a,0.103,0.1,b6,1.65e-04,1.46e+00,0.01875,3.83e-07
22,r76a,0.103,0.1,c6,8.79e-05,7.74e-01,0.00469,2.90e-07
22,r76a,0.103,0.1,d6,9.02e-05,7.94e-01,0.00117,2.78e-07
22,r76a,0.103,0.1,e6,1.29e-05,1.13e-01,0.00029,1.57e-07
22,r76a,0.103,0.1,f6,5.45e-06,4.80e-02,0.00007,4.12e-07
22,r76a,0.103,0.1,g6,3.45e-05,3.04e-01,0.00002,3.65e-07
22,r76a,0.103,0.1,h6,-4.15e-06,-3.65e-02,0,4.26e-07
22,s400a,0.41,0.01,a7,2.42e-02,5.35e+02,0.075,4.81e-07
22,s400a,0.41,0.01,b7,1.93e-02,4.26e+02,0.01875,3.83e-07
22,s400a,0.41,0.01,c7,1.33e-02,2.94e+02,0.00469,2.90e-07
22,s400a,0.41,0.01,d7,7.11e-03,1.57e+02,0.00117,2.78e-07
22,s400a,0.41,0.01,e7,2.53e-03,5.60e+01,0.00029,1.57e-07
22,s400a,0.41,0.01,f7,7.25e-04,1.60e+01,0.00007,4.12e-07
22,s400a,0.41,0.01,g7,3.01e-04,6.66e+00,0.00002,3.65e-07
22,s400a,0.41,0.01,h7,-5.30e-18,-1.17e-13,0,4.26e-07
22,s400a,0.41,0.01,a8,2.41e-02,5.34e+02,0.075,4.81e-07
22,s400a,0.41,0.01,b8,1.92e-02,4.25e+02,0.01875,3.83e-07
22,s400a,0.41,0.01,c8,1.35e-02,2.99e+02,0.00469,2.90e-07
22,s400a,0.41,0.01,d8,6.92e-03,1.53e+02,0.00117,2.78e-07
22,s400a,0.41,0.01,e8,2.80e-03,6.20e+01,0.00029,1.57e-07
22,s400a,0.41,0.01,f8,9.12e-04,2.02e+01,0.00007,4.12e-07
22,s400a,0.41,0.01,g8,3.21e-04,7.09e+00,0.00002,3.65e-07
22,s400a,0.41,0.01,h8,8.94e-18,1.98e-13,0,4.26e-07
22,s400a,0.41,0.01,a9,2.34e-02,5.18e+02,0.075,4.81e-07
22,s400a,0.41,0.01,b9,2.00e-02,4.43e+02,0.01875,3.83e-07
22,s400a,0.41,0.01,c9,1.43e-02,3.15e+02,0.00469,2.90e-07
22,s400a,0.41,0.01,d9,7.58e-03,1.68e+02,0.00117,2.78e-07
22,s400a,0.41,0.01,e9,2.63e-03,5.81e+01,0.00029,1.57e-07
22,s400a,0.41,0.01,f9,8.43e-04,1.86e+01,0.00007,4.12e-07
22,s400a,0.41,0.01,g9,2.73e-04,6.03e+00,0.00002,3.65e-07
22,s400a,0.41,0.01,h9,1.59e-17,3.52e-13,0,4.26e-07
23,s16a,0.084,0.1,b1,6.21e-18,6.71e-14,0.01875,3.83e-07
23,s16a,0.084,0.1,c1,1.49e-17,1.61e-13,0.00469,2.90e-07
23,s16a,0.084,0.1,d1,1.10e-17,1.19e-13,0.00117,2.78e-07
23,s16a,0.084,0.1,e1,-1.18e-17,-1.28e-13,0.00029,1.57e-07
23,s16a,0.084,0.1,f1,1.95e-17,2.10e-13,0.00007,4.12e-07
23,s16a,0.084,0.1,g1,-1.22e-17,-1.31e-13,0.00002,3.65e-07
23,s16a,0.084,0.1,h1,4.47e-18,4.83e-14,0,4.26e-07
23,s16a,0.084,0.1,a2,8.00e-05,8.63e-01,0.075,4.81e-07
23,s16a,0.084,0.1,b2,2.14e-18,2.31e-14,0.01875,3.83e-07
23,s16a,0.084,0.1,c2,7.61e-19,8.22e-15,0.00469,2.90e-07
23,s16a,0.084,0.1,d2,1.05e-18,1.13e-14,0.00117,2.78e-07
23,s16a,0.084,0.1,e2,-8.93e-18,-9.64e-14,0.00029,1.57e-07
23,s16a,0.084,0.1,f2,2.29e-17,2.47e-13,0.00007,4.12e-07
23,s16a,0.084,0.1,g2,-1.15e-17,-1.24e-13,0.00002,3.65e-07
23,s16a,0.084,0.1,h2,6.77e-18,7.30e-14,0,4.26e-07
23,s16a,0.084,0.1,a3,6.24e-05,6.74e-01,0.075,4.81e-07
23,s16a,0.084,0.1,b3,1.11e-05,1.20e-01,0.01875,3.83e-07
23,s16a,0.084,0.1,c3,-9.59e-19,-1.04e-14,0.00469,2.90e-07
23,s16a,0.084,0.1,d3,7.11e-18,7.68e-14,0.00117,2.78e-07
23,s16a,0.084,0.1,e3,0.00e+00,0.00e+00,0.00029,1.57e-07
23,s16a,0.084,0.1,f3,-1.12e-17,-1.21e-13,0.00007,4.12e-07
23,s16a,0.084,0.1,g3,-6.24e-18,-6.73e-14,0.00002,3.65e-07
23,s16a,0.084,0.1,h3,-1.47e-17,-1.59e-13,0,4.26e-07
23,t296a,0.39,0.01,a4,3.93e-03,9.13e+01,0.075,4.81e-07
23,t296a,0.39,0.01,b4,3.16e-03,7.35e+01,0.01875,3.83e-07
23,t296a,0.39,0.01,c4,1.21e-03,2.82e+01,0.00469,2.90e-07
23,t296a,0.39,0.01,d4,4.00e-04,9.30e+00,0.00117,2.78e-07
23,t296a,0.39,0.01,e4,1.19e-04,2.78e+00,0.00029,1.57e-07
23,t296a,0.39,0.01,f4,3.99e-05,9.27e-01,0.00007,4.12e-07
23,t296a,0.39,0.01,g4,1.41e-17,3.29e-13,0.00002,3.65e-07
23,t296a,0.39,0.01,h4,9.47e-18,2.20e-13,0,4.26e-07
23,t296a,0.39,0.01,a5,3.96e-03,9.19e+01,0.075,4.81e-07
23,t296a,0.39,0.01,b5,3.07e-03,7.14e+01,0.01875,3.83e-07
23,t296a,0.39,0.01,c5,1.29e-03,3.01e+01,0.00469,2.90e-07
23,t296a,0.39,0.01,d5,4.21e-04,9.79e+00,0.00117,2.78e-07
23,t296a,0.39,0.01,e5,1.55e-04,3.61e+00,0.00029,1.57e-07
23,t296a,0.39,0.01,f5,3.70e-05,8.60e-01,0.00007,4.12e-07
23,t296a,0.39,0.01,g5,2.02e-05,4.70e-01,0.00002,3.65e-07
23,t296a,0.39,0.01,h5,-1.47e-17,-3.42e-13,0,4.26e-07
23,t296a,0.39,0.01,a6,4.17e-03,9.70e+01,0.075,4.81e-07
23,t296a,0.39,0.01,b6,3.25e-03,7.55e+01,0.01875,3.83e-07
23,t296a,0.39,0.01,c6,1.23e-03,2.86e+01,0.00469,2.90e-07
23,t296a,0.39,0.01,d6,3.75e-04,8.72e+00,0.00117,2.78e-07
23,t296a,0.39,0.01,e6,1.25e-04,2.90e+00,0.00029,1.57e-07
23,t296a,0.39,0.01,f6,3.73e-05,8.67e-01,0.00007,4.12e-07
23,t296a,0.39,0.01,g6,1.57e-05,3.66e-01,0.00002,3.65e-07
23,t296a,0.39,0.01,h6,-1.09e-17,-2.53e-13,0,4.26e-07
23,wt9,0.468,0.01,a7,4.21e-02,8.16e+02,0.075,4.81e-07
23,wt9,0.468,0.01,b7,3.66e-02,7.09e+02,0.01875,3.83e-07
23,wt9,0.468,0.01,c7,2.16e-02,4.18e+02,0.00469,2.90e-07
23,wt9,0.468,0.01,d7,1.05e-02,2.03e+02,0.00117,2.78e-07
23,wt9,0.468,0.01,e7,3.66e-03,7.09e+01,0.00029,1.57e-07
23,wt9,0.468,0.01,f7,1.11e-03,2.14e+01,0.00007,4.12e-07
23,wt9,0.468,0.01,g7,3.34e-04,6.47e+00,0.00002,3.65e-07
23,wt9,0.468,0.01,h7,1.95e-17,3.78e-13,0,4.26e-07
23,wt9,0.468,0.01,a8,4.27e-02,8.26e+02,0.075,4.81e-07
23,wt9,0.468,0.01,b8,3.61e-02,6.99e+02,0.01875,3.83e-07
23,wt9,0.468,0.01,c8,2.00e-02,3.88e+02,0.00469,2.90e-07
23,wt9,0.468,0.01,d8,9.00e-03,1.74e+02,0.00117,2.78e-07
23,wt9,0.468,0.01,e8,2.81e-03,5.44e+01,0.00029,1.57e-07
23,wt9,0.468,0.01,f8,8.25e-04,1.60e+01,0.00007,4.12e-07
23,wt9,0.468,0.01,g8,2.10e-04,4.06e+00,0.00002,3.65e-07
23,wt9,0.468,0.01,h8,-8.64e-18,-1.67e-13,0,4.26e-07
23,wt9,0.468,0.01,a9,4.29e-02,8.32e+02,0.075,4.81e-07
23,wt9,0.468,0.01,b9,3.63e-02,7.04e+02,0.01875,3.83e-07
23,wt9,0.468,0.01,c9,2.07e-02,4.01e+02,0.00469,2.90e-07
23,wt9,0.468,0.01,d9,8.52e-03,1.65e+02,0.00117,2.78e-07
23,wt9,0.468,0.01,e9,2.84e-03,5.51e+01,0.00029,1.57e-07
23,wt9,0.468,0.01,f9,7.20e-04,1.39e+01,0.00007,4.12e-07
23,wt9,0.468,0.01,g9,1.84e-04,3.57e+00,0.00002,3.65e-07
23,wt9,0.468,0.01,h9,2.94e-17,5.70e-13,0,4.26e-07
24,h178a,0.251,0.01,b1,2.59e-03,9.36e+01,0.01875,3.83e-07
24,h178a,0.251,0.01,c1,1.15e-03,4.15e+01,0.00469,2.90e-07
24,h178a,0.251,0.01,d1,3.13e-04,1.13e+01,0.00117,2.78e-07
24,h178a,0.251,0.01,e1,1.13e-04,4.09e+00,0.00029,1.57e-07
24,h178a,0.251,0.01,f1,0.00e+00,0.00e+00,0.00007,4.12e-07
24,h178a,0.251,0.01,g1,4.49e-18,1.62e-13,0.00002,3.65e-07
24,h178a,0.251,0.01,h1,-1.64e-18,-5.93e-14,0,4.26e-07
24,h178a,0.251,0.01,a2,2.64e-03,9.54e+01,0.075,4.81e-07
24,h178a,0.251,0.01,b2,2.27e-03,8.20e+01,0.01875,3.83e-07
24,h178a,0.251,0.01,c2,1.06e-03,3.82e+01,0.00469,2.90e-07
24,h178a,0.251,0.01,d2,3.56e-04,1.29e+01,0.00117,2.78e-07
24,h178a,0.251,0.01,e2,1.10e-04,3.98e+00,0.00029,1.57e-07
24,h178a,0.251,0.01,f2,2.23e-05,8.05e-01,0.00007,4.12e-07
24,h178a,0.251,0.01,g2,1.41e-17,5.08e-13,0.00002,3.65e-07
24,h178a,0.251,0.01,h2,-2.93e-18,-1.06e-13,0,4.26e-07
24,h178a,0.251,0.01,a3,2.77e-03,1.00e+02,0.075,4.81e-07
24,h178a,0.251,0.01,b3,2.28e-03,8.22e+01,0.01875,3.83e-07
24,h178a,0.251,0.01,c3,1.11e-03,4.00e+01,0.00469,2.90e-07
24,h178a,0.251,0.01,d3,3.72e-04,1.34e+01,0.00117,2.78e-07
24,h178a,0.251,0.01,e3,9.39e-05,3.39e+00,0.00029,1.57e-07
24,h178a,0.251,0.01,f3,7.88e-05,2.85e+00,0.00007,4.12e-07
24,h178a,0.251,0.01,g3,3.58e-06,1.29e-01,0.00002,3.65e-07
24,h178a,0.251,0.01,h3,-7.17e-18,-2.59e-13,0,4.26e-07
24,l171a,0.376,0.01,a4,2.92e-02,7.03e+02,0.075,4.81e-07
24,l171a,0.376,0.01,b4,2.22e-02,5.36e+02,0.01875,3.83e-07
24,l171a,0.376,0.01,c4,9.63e-03,2.32e+02,0.00469,2.90e-07
24,l171a,0.376,0.01,d4,3.32e-03,8.02e+01,0.00117,2.78e-07
24,l171a,0.376,0.01,e4,1.12e-03,2.71e+01,0.00029,1.57e-07
24,l171a,0.376,0.01,f4,4.46e-04,1.08e+01,0.00007,4.12e-07
24,l171a,0.376,0.01,g4,1.39e-04,3.35e+00,0.00002,3.65e-07
24,l171a,0.376,0.01,h4,-3.56e-18,-8.59e-14,0,4.26e-07
24,l171a,0.376,0.01,a5,2.88e-02,6.93e+02,0.075,4.81e-07
24,l171a,0.376,0.01,b5,2.06e-02,4.97e+02,0.01875,3.83e-07
24,l171a,0.376,0.01,c5,1.01e-02,2.44e+02,0.00469,2.90e-07
24,l171a,0.376,0.01,d5,3.44e-03,8.29e+01,0.00117,2.78e-07
24,l171a,0.376,0.01,e5,9.62e-04,2.32e+01,0.00029,1.57e-07
24,l171a,0.376,0.01,f5,2.58e-04,6.21e+00,0.00007,4.12e-07
24,l171a,0.376,0.01,g5,8.07e-05,1.95e+00,0.00002,3.65e-07
24,l171a,0.376,0.01,h5,3.98e-18,9.61e-14,0,4.26e-07
24,l171a,0.376,0.01,a6,2.97e-02,7.16e+02,0.075,4.81e-07
24,l171a,0.376,0.01,b6,2.00e-02,4.82e+02,0.01875,3.83e-07
24,l171a,0.376,0.01,c6,9.74e-03,2.35e+02,0.00469,2.90e-07
24,l171a,0.376,0.01,d6,3.90e-03,9.41e+01,0.00117,2.78e-07
24,l171a,0.376,0.01,e6,9.43e-04,2.27e+01,0.00029,1.57e-07
24,l171a,0.376,0.01,f6,2.99e-04,7.22e+00,0.00007,4.12e-07
24,l171a,0.376,0.01,g6,1.05e-04,2.54e+00,0.00002,3.65e-07
24,l171a,0.376,0.01,h6,1.69e-18,4.08e-14,0,4.26e-07
24,m323a,0.348,0.01,a7,1.32e-02,3.44e+02,0.075,4.81e-07
24,m323a,0.348,0.01,b7,1.19e-02,3.09e+02,0.01875,3.83e-07
24,m323a,0.348,0.01,c7,4.53e-03,1.18e+02,0.00469,2.90e-07
24,m323a,0.348,0.01,d7,1.60e-03,4.16e+01,0.00117,2.78e-07
24,m323a,0.348,0.01,e7,3.82e-04,9.96e+00,0.00029,1.57e-07
24,m323a,0.348,0.01,f7,1.90e-05,4.96e-01,0.00007,4.12e-07
24,m323a,0.348,0.01,g7,2.41e-05,6.28e-01,0.00002,3.65e-07
24,m323a,0.348,0.01,h7,2.48e-18,6.46e-14,0,4.26e-07
24,m323a,0.348,0.01,a8,1.40e-02,3.65e+02,0.075,4.81e-07
24,m323a,0.348,0.01,b8,1.12e-02,2.91e+02,0.01875,3.83e-07
24,m323a,0.348,0.01,c8,4.48e-03,1.17e+02,0.00469,2.90e-07
24,m323a,0.348,0.01,d8,1.31e-03,3.41e+01,0.00117,2.78e-07
24,m323a,0.348,0.01,e8,4.71e-04,1.23e+01,0.00029,1.57e-07
24,m323a,0.348,0.01,f8,0.00e+00,0.00e+00,0.00007,4.12e-07
24,m323a,0.348,0.01,g8,4.60e-05,1.20e+00,0.00002,3.65e-07
24,m323a,0.348,0.01,h8,1.04e-18,2.70e-14,0,4.26e-07
24,m323a,0.348,0.01,a9,1.41e-02,3.67e+02,0.075,4.81e-07
24,m323a,0.348,0.01,b9,1.16e-02,3.02e+02,0.01875,3.83e-07
24,m323a,0.348,0.01,c9,5.21e-03,1.36e+02,0.00469,2.90e-07
24,m323a,0.348,0.01,d9,1.59e-03,4.15e+01,0.00117,2.78e-07
24,m323a,0.348,0.01,e9,5.84e-04,1.52e+01,0.00029,1.57e-07
24,m323a,0.348,0.01,f9,2.33e-04,6.06e+00,0.00007,4.12e-07
24,m323a,0.348,0.01,g9,3.87e-05,1.01e+00,0.00002,3.65e-07
24,m323a,0.348,0.01,h9,1.24e-18,3.24e-14,0,4.26e-07
24,n220a,0.615,0.01,a10,2.34e-02,3.45e+02,0.075,4.81e-07
24,n220a,0.615,0.01,b10,1.88e-02,2.77e+02,0.01875,3.83e-07
24,n220a,0.615,0.01,c10,8.25e-03,1.22e+02,0.00469,2.90e-07
24,n220a,0.615,0.01,d10,2.16e-03,3.19e+01,0.00117,2.78e-07
24,n220a,0.615,0.01,e10,8.04e-04,1.18e+01,0.00029,1.57e-07
24,n220a,0.615,0.01,f10,2.22e-04,3.28e+00,0.00007,4.12e-07
24,n220a,0.615,0.01,g10,8.55e-05,1.26e+00,0.00002,3.65e-07
24,n220a,0.615,0.01,h10,2.36e-06,3.48e-02,0,4.26e-07
24,n220a,0.615,0.01,a11,2.37e-02,3.49e+02,0.075,4.81e-07
24,n220a,0.615,0.01,b11,1.94e-02,2.85e+02,0.01875,3.83e-07
24,n220a,0.615,0.01,c11,7.23e-03,1.07e+02,0.00469,2.90e-07
24,n220a,0.615,0.01,d11,2.19e-03,3.22e+01,0.00117,2.78e-07
24,n220a,0.615,0.01,e11,7.50e-04,1.11e+01,0.00029,1.57e-07
24,n220a,0.615,0.01,f11,2.27e-04,3.34e+00,0.00007,4.12e-07
24,n220a,0.615,0.01,g11,7.43e-05,1.10e+00,0.00002,3.65e-07
24,n220a,0.615,0.01,h11,-5.19e-06,-7.64e-02,0,4.26e-07
24,n220a,0.615,0.01,a12,2.37e-02,3.50e+02,0.075,4.81e-07
24,n220a,0.615,0.01,b12,1.88e-02,2.77e+02,0.01875,3.83e-07
24,n220a,0.615,0.01,c12,7.94e-03,1.17e+02,0.00469,2.90e-07
24,n220a,0.615,0.01,d12,2.40e-03,3.54e+01,0.00117,2.78e-07
24,n220a,0.615,0.01,e12,6.20e-04,9.14e+00,0.00029,1.57e-07
24,n220a,0.615,0.01,f12,1.88e-04,2.78e+00,0.00007,4.12e-07
24,n220a,0.615,0.01,g12,5.07e-05,7.48e-01,0.00002,3.65e-07
24,n220a,0.615,0.01,h12,5.52e-19,8.14e-15,0,4.26e-07
25,c167a,0.376,0.01,b1,1.08e-02,2.61e+02,0.01875,3.83e-07
25,c167a,0.376,0.01,c1,4.95e-03,1.19e+02,0.00469,2.90e-07
25,c167a,0.376,0.01,d1,1.72e-03,4.14e+01,0.00117,2.78e-07
25,c167a,0.376,0.01,e1,5.90e-04,1.42e+01,0.00029,1.57e-07
25,c167a,0.376,0.01,f1,1.80e-04,4.34e+00,0.00007,4.12e-07
25,c167a,0.376,0.01,g1,5.76e-05,1.39e+00,0.00002,3.65e-07
25,c167a,0.376,0.01,h1,1.21e-17,2.92e-13,0,4.26e-07
25,c167a,0.376,0.01,a2,1.45e-02,3.50e+02,0.075,4.81e-07
25,c167a,0.376,0.01,b2,1.05e-02,2.53e+02,0.01875,3.83e-07
25,c167a,0.376,0.01,c2,4.94e-03,1.19e+02,0.00469,2.90e-07
25,c167a,0.376,0.01,d2,1.60e-03,3.87e+01,0.00117,2.78e-07
25,c167a,0.376,0.01,e2,3.85e-04,9.28e+00,0.00029,1.57e-07
25,c167a,0.376,0.01,f2,1.28e-04,3.08e+00,0.00007,4.12e-07
25,c167a,0.376,0.01,g2,5.70e-05,1.37e+00,0.00002,3.65e-07
25,c167a,0.376,0.01,h2,-2.97e-18,-7.17e-14,0,4.26e-07
25,c167a,0.376,0.01,a3,1.40e-02,3.37e+02,0.075,4.81e-07
25,c167a,0.376,0.01,b3,1.20e-02,2.89e+02,0.01875,3.83e-07
25,c167a,0.376,0.01,c3,4.50e-03,1.09e+02,0.00469,2.90e-07
25,c167a,0.376,0.01,d3,1.21e-03,2.92e+01,0.00117,2.78e-07
25,c167a,0.376,0.01,e3,3.08e-04,7.44e+00,0.00029,1.57e-07
25,c167a,0.376,0.01,f3,9.45e-05,2.28e+00,0.00007,4.12e-07
25,c167a,0.376,0.01,g3,3.25e-05,7.84e-01,0.00002,3.65e-07
25,c167a,0.376,0.01,h3,-1.57e-18,-3.80e-14,0,4.26e-07
25,e164a,0.42,0.1,a4,9.88e-05,2.13e-01,0.075,4.81e-07
25,e164a,0.42,0.1,b4,8.97e-05,1.94e-01,0.01875,3.83e-07
25,e164a,0.42,0.1,c4,7.94e-05,1.71e-01,0.00469,2.90e-07
25,e164a,0.42,0.1,d4,4.79e-05,1.03e-01,0.00117,2.78e-07
25,e164a,0.42,0.1,e4,1.98e-05,4.27e-02,0.00029,1.57e-07
25,e164a,0.42,0.1,f4,6.40e-06,1.38e-02,0.00007,4.12e-07
25,e164a,0.42,0.1,g4,6.09e-06,1.32e-02,0.00002,3.65e-07
25,e164a,0.42,0.1,h4,1.47e-17,3.17e-14,0,4.26e-07
25,e164a,0.42,0.1,a5,8.97e-05,1.94e-01,0.075,4.81e-07
25,e164a,0.42,0.1,b5,7.27e-05,1.57e-01,0.01875,3.83e-07
25,e164a,0.42,0.1,c5,5.21e-05,1.13e-01,0.00469,2.90e-07
25,e164a,0.42,0.1,d5,5.94e-05,1.28e-01,0.00117,2.78e-07
25,e164a,0.42,0.1,e5,2.49e-05,5.37e-02,0.00029,1.57e-07
25,e164a,0.42,0.1,f5,3.09e-18,6.67e-15,0.00007,4.12e-07
25,e164a,0.42,0.1,g5,4.10e-06,8.84e-03,0.00002,3.65e-07
25,e164a,0.42,0.1,h5,3.58e-18,7.74e-15,0,4.26e-07
25,e164a,0.42,0.1,a6,9.06e-05,1.96e-01,0.075,4.81e-07
25,e164a,0.42,0.1,c6,6.60e-05,1.43e-01,0.00469,2.90e-07
25,e164a,0.42,0.1,d6,4.48e-05,9.68e-02,0.00117,2.78e-07
25,e164a,0.42,0.1,e6,2.12e-05,4.58e-02,0.00029,1.57e-07
25,e164a,0.42,0.1,f6,5.24e-06,1.13e-02,0.00007,4.12e-07
25,e164a,0.42,0.1,g6,3.66e-06,7.91e-03,0.00002,3.65e-07
25,e164a,0.42,0.1,h6,1.95e-17,4.21e-14,0,4.26e-07
25,e222a,0.29,0.01,a7,2.24e-03,7.00e+01,0.075,4.81e-07
25,e222a,0.29,0.01,b7,2.94e-03,9.20e+01,0.01875,3.83e-07
25,e222a,0.29,0.01,c7,3.18e-03,9.93e+01,0.00469,2.90e-07
25,e222a,0.29,0.01,d7,1.66e-03,5.19e+01,0.00117,2.78e-07
25,e222a,0.29,0.01,e7,7.94e-04,2.48e+01,0.00029,1.57e-07
25,e222a,0.29,0.01,f7,2.19e-04,6.84e+00,0.00007,4.12e-07
25,e222a,0.29,0.01,g7,7.82e-05,2.44e+00,0.00002,3.65e-07
25,e222a,0.29,0.01,h7,0.00e+00,0.00e+00,0,4.26e-07
25,e222a,0.29,0.01,a8,2.26e-03,7.08e+01,0.075,4.81e-07
25,e222a,0.29,0.01,b8,2.87e-03,8.97e+01,0.01875,3.83e-07
25,e222a,0.29,0.01,c8,3.18e-03,9.93e+01,0.00469,2.90e-07
25,e222a,0.29,0.01,d8,1.77e-03,5.53e+01,0.00117,2.78e-07
25,e222a,0.29,0.01,e8,7.70e-04,2.41e+01,0.00029,1.57e-07
25,e222a,0.29,0.01,f8,3.81e-04,1.19e+01,0.00007,4.12e-07
25,e222a,0.29,0.01,g8,7.76e-05,2.43e+00,0.00002,3.65e-07
25,e222a,0.29,0.01,h8,4.37e-18,1.37e-13,0,4.26e-07
25,e222a,0.29,0.01,a9,2.29e-03,7.15e+01,0.075,4.81e-07
25,e222a,0.29,0.01,b9,2.95e-03,9.24e+01,0.01875,3.83e-07
25,e222a,0.29,0.01,c9,3.29e-03,1.03e+02,0.00469,2.90e-07
25,e222a,0.29,0.01,d9,1.72e-03,5.36e+01,0.00117,2.78e-07
25,e222a,0.29,0.01,e9,7.21e-04,2.25e+01,0.00029,1.57e-07
25,e222a,0.29,0.01,f9,2.16e-04,6.76e+00,0.00007,4.12e-07
25,e222a,0.29,0.01,g9,7.82e-05,2.44e+00,0.00002,3.65e-07
25,e222a,0.29,0.01,h9,4.03e-18,1.26e-13,0,4.26e-07
25,e53a,0.56,0.1,a10,1.05e-04,1.69e-01,0.075,4.81e-07
25,e53a,0.56,0.1,b10,1.43e-05,2.31e-02,0.01875,3.83e-07
25,e53a,0.56,0.1,c10,1.27e-05,2.06e-02,0.00469,2.90e-07
25,e53a,0.56,0.1,d10,3.23e-06,5.23e-03,0.00117,2.78e-07
25,e53a,0.56,0.1,e10,2.53e-06,4.10e-03,0.00029,1.57e-07
25,e53a,0.56,0.1,f10,3.87e-06,6.26e-03,0.00007,4.12e-07
25,e53a,0.56,0.1,g10,5.14e-06,8.33e-03,0.00002,3.65e-07
25,e53a,0.56,0.1,h10,2.67e-05,4.32e-02,0,4.26e-07
25,e53a,0.56,0.1,a11,1.13e-04,1.83e-01,0.075,4.81e-07
25,e53a,0.56,0.1,b11,2.55e-05,4.13e-02,0.01875,3.83e-07
25,e53a,0.56,0.1,c11,1.21e-05,1.96e-02,0.00469,2.90e-07
25,e53a,0.56,0.1,d11,3.76e-06,6.09e-03,0.00117,2.78e-07
25,e53a,0.56,0.1,e11,3.65e-06,5.91e-03,0.00029,1.57e-07
25,e53a,0.56,0.1,f11,5.08e-06,8.22e-03,0.00007,4.12e-07
25,e53a,0.56,0.1,g11,2.83e-06,4.58e-03,0.00002,3.65e-07
25,e53a,0.56,0.1,h11,1.21e-17,1.96e-14,0,4.26e-07
